class,difficulty,helpfulness,professor,date
COMPSCI250,5,1,Hia Ghosh,2022-05-17
CS250,5,5,Hia Ghosh,2022-02-14
CS250,5,5,Hia Ghosh,2022-01-23
CS250,5,5,Hia Ghosh,2022-01-23
COMPSCI250,4,4,Hia Ghosh,2021-05-17
CS250,4,5,Hia Ghosh,2021-04-19
CS250,5,4,Hia Ghosh,2021-03-04
CS250,4,5,Hia Ghosh,2021-02-04
CS250,4,5,Hia Ghosh,2021-02-04
BIO523,3,5,Andrew Spracklen,2024-01-31
BIO312,2,4,Andrew Spracklen,2022-12-12
BIO312,4,3,Andrew Spracklen,2022-12-08
BIO523,4,5,Andrew Spracklen,2022-04-13
BIO523,5,1,Andrew Spracklen,2022-04-12
BIO312,3,2,Andrew Spracklen,2021-05-01
BIO312,2,5,Andrew Spracklen,2020-12-28
BIO312,2,5,Andrew Spracklen,2020-11-17
BIO312,3,5,Andrew Spracklen,2020-11-10
BIO312,3,5,Andrew Spracklen,2020-05-08
SCHMGMT310,3,4,Corwin Ericson,2024-11-26
MGMT310,3,5,Corwin Ericson,2024-05-05
SCHMGMT310,5,1,Corwin Ericson,2022-04-09
ENG351,3,5,Corwin Ericson,2021-12-12
SCHMGMT310,2,4,Corwin Ericson,2021-01-13
SCHMGMT310,2,1,Corwin Ericson,2020-11-09
SCHMGMT310,2,4,Corwin Ericson,2020-05-21
MGMT310,4,4,Corwin Ericson,2017-05-08
ENG351,2,3,Corwin Ericson,2016-12-21
ENGIN351,1,5,Corwin Ericson,2013-11-01
ENG351,1,4,Corwin Ericson,2013-04-28
SCHMGMT697BA,5,1,Charles Mutigwe,2024-01-24
SCHMGMT697BA,3,1,Charles Mutigwe,2024-01-09
SCHMGMT632,4,1,Charles Mutigwe,2021-07-26
SCHMGMT632,4,2,Charles Mutigwe,2020-07-30
SCHMGMT632,4,1,Charles Mutigwe,2019-07-06
BUS202,4,5,Charles Mutigwe,2018-05-12
BIS202,3,2,Charles Mutigwe,2016-11-11
SCHMGMT632,4,4,Charles Mutigwe,2015-07-20
SCHMGMT697BA,5,3,Charles Mutigwe,2015-04-19
OIM451,4,5,Charles Mutigwe,2014-10-14
MGMT705,3,5,Yao Yu,2021-01-20
ACCT321,1,4,Yao Yu,2018-05-16
ACCT321,3,3,Yao Yu,2018-05-09
ACC321,5,1,Yao Yu,2017-05-21
ACC321,3,5,Yao Yu,2017-05-07
ACC321,2,5,Yao Yu,2016-09-06
ACC321,2,5,Yao Yu,2016-04-27
ACC321,2,5,Yao Yu,2016-04-26
ACCT321,2,5,Yao Yu,2016-04-21
ACCT321,3,5,Yao Yu,2016-04-20
COMM494NI,3,1,Alena Vasilyeva,2024-10-30
COMM494NI,2,5,Alena Vasilyeva,2023-04-13
COMM494NI,5,1,Alena Vasilyeva,2022-10-27
COMM494NI,5,1,Alena Vasilyeva,2022-09-21
COMM494NI,3,3,Alena Vasilyeva,2021-12-08
COMM494,4,1,Alena Vasilyeva,2020-07-10
COMM494NI,4,3,Alena Vasilyeva,2019-03-21
COMM494,3,4,Alena Vasilyeva,2017-12-15
COMM494,4,3,Alena Vasilyeva,2017-11-13
COMM494,3,1,Alena Vasilyeva,2017-09-14
COMM492,5,3,Alena Vasilyeva,2016-05-01
POLISCI340,3,5,Sonia Alvarez,2022-01-19
POLISCI340,2,5,Sonia Alvarez,2021-12-08
POLISCI397FP,3,2,Sonia Alvarez,2020-04-21
POLISCI392AP,4,1,Sonia Alvarez,2019-11-17
POLISCI340,3,4,Sonia Alvarez,2018-09-12
POLSCI392AP,4,2,Sonia Alvarez,2017-05-05
POLISCI340,1,4,Sonia Alvarez,2015-03-29
POLI491B,5,1,Sonia Alvarez,2009-05-15
PS111,1,5,Sonia Alvarez,2009-02-17
POLILATA,2,2,Sonia Alvarez,2007-02-19
COMMDIS210,4,3,Giang Pham,2014-12-01
COMDIS210,3,3,Giang Pham,2014-11-01
COMDIS210,5,2,Giang Pham,2014-04-14
COMDIS591E,4,4,Giang Pham,2014-04-03
COMMDIS210,3,3,Giang Pham,2014-01-13
COMMDIS210,5,1,Giang Pham,2013-12-11
COMMDIS210,5,1,Giang Pham,2013-11-14
COMMDIS201,5,1,Giang Pham,2013-09-25
591E,2,1,Giang Pham,2013-05-17
ENG354,2,5,Matthew Harrison,2012-09-13
ENG354,2,5,Matthew Harrison,2012-09-13
ENG354,3,4,Matthew Harrison,2012-09-12
ENG354,3,5,Matthew Harrison,2012-09-12
ENG354,2,4,Matthew Harrison,2012-09-12
ENG354,3,4,Matthew Harrison,2012-09-11
ENG112,1,5,Matthew Harrison,2011-12-06
WRIT112,2,5,Matthew Harrison,2011-11-08
ENG112,3,4,Matthew Harrison,2011-04-07
CS383,4,2,Shlomo Zilberstein,2016-12-22
CS683,4,5,Shlomo Zilberstein,2014-01-12
CS683,4,5,Shlomo Zilberstein,2011-12-24
CMPSC377,2,3,Shlomo Zilberstein,2009-01-21
CS383,4,2,Shlomo Zilberstein,2006-06-15
CS683,3,5,Shlomo Zilberstein,2006-01-26
CS383,3,2,Shlomo Zilberstein,2005-04-14
683,3,4,Shlomo Zilberstein,2003-12-14
CMPSCI683,3,4,Shlomo Zilberstein,2002-12-17
AUDIT541,4,1,Tamara Lambert,2012-12-15
ACCT541,5,2,Tamara Lambert,2012-12-01
ACCT541,4,1,Tamara Lambert,2012-10-24
SOM541,2,5,Tamara Lambert,2012-06-01
ACCT222,1,5,Tamara Lambert,2012-05-14
ACCT202,2,5,Tamara Lambert,2011-11-17
ACCT222,4,2,Tamara Lambert,2011-05-11
ACCT222,2,2,Tamara Lambert,2011-03-27
ACCT222,2,3,Tamara Lambert,2010-07-26
ANSCI372,3,5,Stephen Purdy,2011-10-27
ANSCI397J,2,5,Stephen Purdy,2008-08-09
ANSCI297,3,5,Stephen Purdy,2007-10-20
ANI297,2,5,Stephen Purdy,2007-09-04
ANSCISECT,2,5,Stephen Purdy,2007-05-21
ANSCI297,3,5,Stephen Purdy,2006-11-12
ANSCI459,3,5,Stephen Purdy,2006-08-30
HORSEMGT,3,5,Stephen Purdy,2006-01-30
CAMELIDMANAGT,3,4,Stephen Purdy,2005-12-21
EDUC7XX,5,1,Sharon Rallis,2016-07-09
ED739,5,1,Sharon Rallis,2016-05-27
EDUC7XX,5,1,Sharon Rallis,2016-02-11
ED739,5,1,Sharon Rallis,2016-01-28
EDUC7XX,4,5,Sharon Rallis,2016-01-06
EDU7XX,5,1,Sharon Rallis,2015-12-01
ED7XX,3,3,Sharon Rallis,2015-11-09
EDU739,5,1,Sharon Rallis,2015-02-19
ED739,5,1,Sharon Rallis,2015-02-18
LING150,4,4,David Erschler,2017-12-11
LING150,4,4,David Erschler,2017-12-11
LIN150,5,1,David Erschler,2017-12-04
LING150,4,3,David Erschler,2017-12-01
LING150,5,1,David Erschler,2017-11-15
LIN150,4,4,David Erschler,2017-11-15
LING150,3,4,David Erschler,2017-10-18
LING150,4,2,David Erschler,2017-10-18
LING150,4,1,David Erschler,2017-10-18
WR1,1,5,Steve Zultanski,2015-12-01
ENG141,1,5,Steve Zultanski,2007-04-17
CW112,1,3,Steve Zultanski,2006-12-07
ENGLISH112,3,3,Steve Zultanski,2006-05-14
ENG112,4,5,Steve Zultanski,2006-01-18
ENG112,3,5,Steve Zultanski,2005-12-16
ENGL112,3,2,Steve Zultanski,2005-11-06
ENG112,2,5,Steve Zultanski,2005-08-27
ENG112,3,5,Steve Zultanski,2004-12-07
SPAN230,3,5,Bridget Pinsonneault,2018-01-16
LSPA0101,2,5,Bridget Pinsonneault,2014-01-12
SPAN240,4,5,Bridget Pinsonneault,2012-10-04
SPAN240,1,5,Bridget Pinsonneault,2011-06-10
SPAN240,1,4,Bridget Pinsonneault,2010-05-16
SPA240,4,5,Bridget Pinsonneault,2010-04-03
SPAN120,1,5,Bridget Pinsonneault,2008-08-27
SPAN120,3,5,Bridget Pinsonneault,2008-08-04
SPAN110,2,5,Bridget Pinsonneault,2007-12-26
206,4,4,Heidi Buetow,2014-11-26
PHIL343,1,4,Heidi Buetow,2013-12-05
PHIL343,1,5,Heidi Buetow,2012-05-20
PHILO164,4,5,Heidi Buetow,2011-11-27
PHIL164,2,5,Heidi Buetow,2011-01-25
PHIL361,2,5,Heidi Buetow,2010-04-06
PHIL164,1,4,Heidi Buetow,2010-03-29
PHIL164,1,5,Heidi Buetow,2009-12-07
PHIL164,1,5,Heidi Buetow,2009-11-10
MAT151,5,1,John Gambino,2024-09-04
MAT252,1,5,John Gambino,2021-11-21
MAT151,5,1,John Gambino,2019-10-31
MATH132,1,5,John Gambino,2014-05-16
STAT501,5,2,John Gambino,2014-05-14
MATH102,2,5,John Gambino,2014-04-30
CALC131,4,3,John Gambino,2013-12-15
MATH114,5,1,John Gambino,2013-12-12
MATH112,2,5,John Gambino,2013-04-29
MATH131,3,4,John Gambino,2013-04-27
MATH235,3,5,Louis Gaudet,2024-11-09
MATH233,3,5,Louis Gaudet,2024-09-24
MATH233,4,5,Louis Gaudet,2024-08-10
MATH233,4,5,Louis Gaudet,2024-05-28
MATH233,2,4,Louis Gaudet,2024-05-16
MATH233,4,4,Louis Gaudet,2024-05-14
MATH233,4,5,Louis Gaudet,2024-05-06
MATH233,3,5,Louis Gaudet,2024-04-19
MATH233,3,5,Louis Gaudet,2024-04-16
MATH235,3,5,Louis Gaudet,2024-01-15
MATH235,2,5,Louis Gaudet,2024-01-15
MATH235,3,5,Louis Gaudet,2023-12-18
Stat315,4,1,Wuzhe Xu,2024-05-28
Stat315,5,1,Wuzhe Xu,2024-05-24
Stat315,3,2,Wuzhe Xu,2024-05-08
Math-132,5,1,Wuzhe Xu,2023-11-02
Math-132,4,2,Wuzhe Xu,2023-10-26
Math-132,4,1,Wuzhe Xu,2023-10-18
Math-132,4,1,Wuzhe Xu,2023-10-13
Math-132,4,1,Wuzhe Xu,2023-10-12
Math-132,3,1,Wuzhe Xu,2023-10-05
ANIMLSCI392A,2,3,Jillianne Smith,2024-05-17
ANSCI301,3,5,Jillianne Smith,2024-05-14
ANIMLSCI301,2,5,Jillianne Smith,2024-01-26
ANSCI401,3,3,Jillianne Smith,2020-02-28
ANIMLSCI236,2,1,Jillianne Smith,2020-02-04
ANIMLSCI398S,1,1,Jillianne Smith,2019-11-07
ANSCI301,3,4,Jillianne Smith,2018-12-12
ANIMLSCI301,3,3,Jillianne Smith,2018-12-11
ANMLSCI301,4,3,Jillianne Smith,2018-12-04
HISTORY387,3,5,Jonathan Skolnik,2024-01-28
LIT319,3,5,Jonathan Skolnik,2022-05-02
HISTORY387,3,5,Jonathan Skolnik,2022-04-28
COMPLIT319,2,5,Jonathan Skolnik,2020-11-25
LIT319,3,5,Jonathan Skolnik,2020-11-11
LIT319,4,2,Jonathan Skolnik,2020-10-26
HISTORY387,4,1,Jonathan Skolnik,2020-05-13
JUD319,4,4,Jonathan Skolnik,2018-12-21
LIT319,3,3,Jonathan Skolnik,2018-11-28
SOCIOL388,1,5,Crystal Paul,2022-11-17
SOCIOL252,3,5,Crystal Paul,2022-11-17
SOCIOL252,5,1,Crystal Paul,2021-05-04
SOCIOL252,4,1,Crystal Paul,2021-04-26
SOCIOL252,4,2,Crystal Paul,2021-03-19
SOCIOL252,4,1,Crystal Paul,2021-03-08
POLSCI328,4,2,Crystal Paul,2020-11-20
PS328,5,1,Crystal Paul,2020-11-10
PS328,5,1,Crystal Paul,2020-10-06
CS589,1,2,Hui Guan,2023-11-27
CS532,2,3,Hui Guan,2022-12-09
CS610,3,3,Hui Guan,2022-05-15
COMPSCI532,1,1,Hui Guan,2021-05-07
CS532,3,4,Hui Guan,2021-05-06
CS532,4,1,Hui Guan,2021-05-05
CS692S,3,4,Hui Guan,2021-03-28
CS532,3,2,Hui Guan,2021-03-12
CS532,4,1,Hui Guan,2021-03-03
COMM122,2,4,Weiai Xu,2024-05-14
COMM122,5,3,Weiai Xu,2023-12-29
COMM408,2,5,Weiai Xu,2023-09-19
COMM397,2,4,Weiai Xu,2021-02-22
COMM122,2,5,Weiai Xu,2020-09-03
COMM122,2,4,Weiai Xu,2020-01-12
COMM122,3,2,Weiai Xu,2019-11-14
COMM497DB,2,5,Weiai Xu,2019-04-30
COMM122,2,3,Weiai Xu,2018-02-27
CHEMENG330,2,4,Jeffrey Davis,2023-11-29
CHEMENG330,5,1,Jeffrey Davis,2023-05-03
CHEMENG330,3,5,Jeffrey Davis,2018-01-10
CHE330,3,5,Jeffrey Davis,2017-10-30
CHE330,4,5,Jeffrey Davis,2016-12-21
CHE330,4,5,Jeffrey Davis,2016-12-07
CHE330,4,5,Jeffrey Davis,2016-04-05
CHE330,4,5,Jeffrey Davis,2016-02-08
CHE330,5,5,Jeffrey Davis,2015-02-21
STAT625,2,5,Krista Gile,2023-02-14
STATS297F,3,4,Krista Gile,2022-06-20
STATS297F,3,1,Krista Gile,2022-01-04
STAT625,4,5,Krista Gile,2020-02-28
STAT607,4,5,Krista Gile,2017-08-25
STAT608,4,5,Krista Gile,2017-08-25
STAT607,4,5,Krista Gile,2017-01-26
MATH515,4,5,Krista Gile,2013-08-26
STAT516,4,4,Krista Gile,2013-05-16
Kin430,3,5,Katherine Boyer,2023-11-08
Kin430,5,1,Katherine Boyer,2022-12-19
KIN311,5,2,Katherine Boyer,2022-12-17
KIN311,4,4,Katherine Boyer,2018-04-24
KIN311,4,5,Katherine Boyer,2016-10-18
KIN311,5,2,Katherine Boyer,2015-04-08
KIN311,3,5,Katherine Boyer,2014-09-22
KIN311,5,1,Katherine Boyer,2014-05-28
KIN311,5,1,Katherine Boyer,2013-12-10
PHIL160H,4,2,Alejandro Carballo,2022-11-23
PHIL160,3,3,Alejandro Carballo,2021-04-22
160H,3,3,Alejandro Carballo,2017-11-28
PHIL160H,3,5,Alejandro Carballo,2016-11-14
PHIL100,3,3,Alejandro Carballo,2015-11-17
PHIL100,5,1,Alejandro Carballo,2015-05-19
PHIL160H,2,5,Alejandro Carballo,2015-01-13
160H,1,5,Alejandro Carballo,2014-12-03
PHIL160,1,5,Alejandro Carballo,2014-07-24
ECE202,5,1,Marco Duarte ,2024-11-21
ECE202,5,1,Marco Duarte ,2024-10-18
ECE202,5,2,Marco Duarte ,2024-10-02
ECE213,4,3,Marco Duarte ,2023-05-31
ECE213,4,2,Marco Duarte ,2023-05-19
ECE315,4,2,Marco Duarte ,2023-04-11
ECE315,3,5,Marco Duarte ,2021-05-21
ECE565,5,4,Marco Duarte ,2021-05-21
ECE315,4,2,Marco Duarte ,2019-12-18
ECE315,4,4,Marco Duarte ,2019-12-07
ECE313,2,4,Marco Duarte ,2016-01-18
ECE313,3,4,Marco Duarte ,2015-12-04
BIO-284,1,5,Jedaidah Chilufya,2024-10-29
BIO-284,5,5,Jedaidah Chilufya,2024-10-29
BIO-284,4,1,Jedaidah Chilufya,2024-05-22
BIO-311,2,2,Jedaidah Chilufya,2024-05-13
BIO-284,4,5,Jedaidah Chilufya,2024-05-13
BIO-311,3,1,Jedaidah Chilufya,2024-05-12
BIO-284,2,5,Jedaidah Chilufya,2024-05-10
BIO-284,4,1,Jedaidah Chilufya,2024-05-09
BIO-284,4,1,Jedaidah Chilufya,2024-05-09
BIO-284,5,1,Jedaidah Chilufya,2024-05-09
BIO-583,2,5,Jedaidah Chilufya,2024-02-01
ECE201,2,5,Hossein Pishro Nik,2024-11-21
ECE201,2,5,Hossein Pishro Nik,2024-11-17
ECE214,1,5,Hossein Pishro Nik,2023-05-19
ECE197,2,5,Hossein Pishro Nik,2018-01-25
197SEM,2,1,Hossein Pishro Nik,2017-10-16
ECE314,3,3,Hossein Pishro Nik,2016-04-17
ECE603,3,4,Hossein Pishro Nik,2009-07-31
ECE645,5,1,Hossein Pishro Nik,2009-05-11
ECE314,2,4,Hossein Pishro Nik,2008-08-12
ECE314,3,4,Hossein Pishro Nik,2008-06-17
ECE603,4,1,Hossein Pishro Nik,2008-02-25
ANSCI311,4,3,Jesse Mager,2024-02-03
ANSCI311,2,5,Jesse Mager,2023-10-31
ANSCI311,5,1,Jesse Mager,2022-09-05
ANSCI311,5,1,Jesse Mager,2022-02-08
ANSCI311,4,2,Jesse Mager,2020-02-28
ANSCI311,4,4,Jesse Mager,2019-10-20
ANSCI311,4,4,Jesse Mager,2013-12-04
ANSCI311,4,2,Jesse Mager,2009-01-01
ANSCI311,5,4,Jesse Mager,2007-12-21
ANTHRO103,2,5,Pamela Stone,2024-05-24
ANTHR103,3,2,Pamela Stone,2020-12-17
ANTHO103,3,2,Pamela Stone,2020-12-16
ANTHRO103,3,1,Pamela Stone,2020-12-16
ANTHR103,2,4,Pamela Stone,2020-11-02
ANTHR103,2,3,Pamela Stone,2020-10-17
ANTHR103,3,3,Pamela Stone,2011-08-26
ANTHR103,5,1,Pamela Stone,2010-05-18
ANTHR103,1,4,Pamela Stone,2010-05-10
MGMT689,4,1,Leslie Ball,2013-02-17
MGMT689,4,1,Leslie Ball,2012-11-12
MGMT689,4,3,Leslie Ball,2012-11-05
MGMT689,4,2,Leslie Ball,2012-08-03
MGMT689,3,3,Leslie Ball,2011-07-27
MGMT689,4,2,Leslie Ball,2011-05-05
MGMT689,3,4,Leslie Ball,2011-02-20
MGMT689,4,3,Leslie Ball,2010-11-11
CREATIVEART1,1,5,Barbara Colombo-Adams,2016-12-27
HUMANDEV270,3,2,Barbara Colombo-Adams,2016-03-21
HUMANDEV270,1,3,Barbara Colombo-Adams,2015-12-23
HUMDEV270,3,1,Barbara Colombo-Adams,2015-12-08
HDEV270,2,4,Barbara Colombo-Adams,2007-01-02
HUMDEV270,3,3,Barbara Colombo-Adams,2006-06-01
HUMDEV270,3,1,Barbara Colombo-Adams,2006-01-22
HUMANDEV270,2,4,Barbara Colombo-Adams,2006-01-05
LEGAL390EH,3,5,Brian Schaffner,2017-12-22
POLISCI308,2,4,Brian Schaffner,2017-12-14
POLI390EH,1,4,Brian Schaffner,2017-12-06
POLISCI308,1,5,Brian Schaffner,2015-04-10
POLISCI308,2,5,Brian Schaffner,2013-03-11
PSCI308,2,5,Brian Schaffner,2011-12-15
POLI308,1,5,Brian Schaffner,2011-03-22
PUB308,2,4,Brian Schaffner,2010-04-23
LAND191,2,5,Frank Sleegers,2019-01-04
LAND191,5,1,Frank Sleegers,2019-01-01
LAND191,4,1,Frank Sleegers,2019-01-01
LA397D,3,5,Frank Sleegers,2014-09-03
STUDI123,5,1,Frank Sleegers,2008-03-08
LAND191,4,4,Frank Sleegers,2008-02-22
LA297B,2,3,Frank Sleegers,2008-01-30
LA397D,3,2,Frank Sleegers,2007-04-05
MATH331,4,4,Michael Boratko,2018-07-24
MATH131,4,4,Michael Boratko,2017-12-15
MATH233,1,5,Michael Boratko,2016-03-23
MATH233,1,5,Michael Boratko,2015-05-03
CALC233,1,5,Michael Boratko,2015-04-06
MATH233,2,5,Michael Boratko,2015-04-06
MATH233,2,5,Michael Boratko,2015-01-12
MATH233,2,5,Michael Boratko,2014-12-11
ENG113H,2,5,Wayne Kirley,2014-06-16
ENGLISH,3,5,Wayne Kirley,2006-04-29
ENG113,4,4,Wayne Kirley,2005-10-01
ENG112,2,1,Wayne Kirley,2005-01-21
ENGLISH113H,4,1,Wayne Kirley,2004-12-02
113,3,1,Wayne Kirley,2004-08-15
ENG113H,5,1,Wayne Kirley,2004-05-27
ENG113H,4,1,Wayne Kirley,2004-05-21
KIN172,3,2,Todd Hagobian,2009-10-07
KIN172,4,5,Todd Hagobian,2009-07-15
KIN100,5,2,Todd Hagobian,2009-06-07
KIN172,2,5,Todd Hagobian,2009-06-05
KIN100,4,2,Todd Hagobian,2009-05-10
KIN100,4,2,Todd Hagobian,2009-02-27
KIN172,3,5,Todd Hagobian,2009-01-11
KIN172,1,5,Todd Hagobian,2008-12-07
PSYCH350,2,5,Lisa Scott,2009-08-31
PSYCH350,3,3,Lisa Scott,2009-08-10
PSYCH350,5,1,Lisa Scott,2009-05-24
PSYCH350,5,1,Lisa Scott,2009-05-14
PSYCH250,5,2,Lisa Scott,2009-05-12
PSYCH350,5,1,Lisa Scott,2009-04-23
PSYCH350,5,1,Lisa Scott,2009-04-08
PSYCH350,5,1,Lisa Scott,2009-04-07
PHIL170,3,3,D Harootunian,2013-11-08
PHIL164,3,2,D Harootunian,2012-09-13
PHIL342,2,5,D Harootunian,2012-05-08
PHIL383,3,3,D Harootunian,2010-12-25
PHIL164,5,4,D Harootunian,2010-03-24
PHIL164,5,1,D Harootunian,2009-12-29
PHIL164,3,4,D Harootunian,2009-12-11
PHI164,2,5,D Harootunian,2009-12-10
MATH132,3,5,Jun Wen,2017-06-26
MATH132,3,5,Jun Wen,2017-05-03
MATH132,3,5,Jun Wen,2017-03-08
MATH131,3,4,Jun Wen,2016-11-20
CALC131,3,4,Jun Wen,2016-11-16
MATH131,1,5,Jun Wen,2016-08-05
MATH132,3,5,Jun Wen,2016-07-10
CALC132,3,4,Jun Wen,2016-04-28
POLISCI181,2,4,Micah Mintz,2016-06-08
LEGAL450,4,5,Micah Mintz,2016-05-01
POLISCI181,4,5,Micah Mintz,2016-03-25
POLISCI181,4,1,Micah Mintz,2016-02-17
LEGAL450,4,1,Micah Mintz,2016-01-26
POLISCI399J,3,3,Micah Mintz,2015-09-06
POLISCI100,1,4,Micah Mintz,2015-05-19
POLISCI181,4,3,Micah Mintz,2015-01-26
NRC100,3,1,Paige Warren,2019-11-06
NRC564,3,5,Paige Warren,2018-12-14
NRC564,4,5,Paige Warren,2015-12-15
NRC100,1,5,Paige Warren,2012-03-31
NRC100,1,5,Paige Warren,2010-11-30
NRC100,1,5,Paige Warren,2010-03-30
NRC100,1,5,Paige Warren,2009-11-23
NRC100,1,5,Paige Warren,2009-05-07
ECON103,2,2,Katherine Moos,2019-12-11
ECON103,2,5,Katherine Moos,2019-12-09
ECON103,2,3,Katherine Moos,2019-12-06
ECON103,1,3,Katherine Moos,2019-11-22
ECON103,2,1,Katherine Moos,2019-11-21
ECON103,2,4,Katherine Moos,2019-11-06
ECON340,2,5,Katherine Moos,2019-10-09
ECON313,3,1,Katherine Moos,2018-07-26
BIO329L,5,5,Sheila Patek,2020-12-12
BIO597,1,5,Sheila Patek,2015-12-20
BIO597,3,4,Sheila Patek,2013-11-01
BIO197H,4,5,Sheila Patek,2011-05-16
BIO197H,3,5,Sheila Patek,2011-04-03
BIO197H,5,5,Sheila Patek,2010-06-13
BIO197H,3,3,Sheila Patek,2010-06-08
BIO197H,4,5,Sheila Patek,2010-05-30
JOURN492,3,2,Brad Tuttle,2020-12-15
JOURN492,4,5,Brad Tuttle,2017-12-10
JOURN301,3,5,Brad Tuttle,2016-04-14
JOURN301,3,3,Brad Tuttle,2016-03-30
492,4,5,Brad Tuttle,2015-07-06
JOURN301,4,5,Brad Tuttle,2013-10-11
JOURN300,2,5,Brad Tuttle,2012-05-07
JRNL300,2,5,Brad Tuttle,2011-12-08
ENG112,1,1,Claudia Wilson,2024-11-08
ENG112,1,1,Claudia Wilson,2024-09-02
ENGLWRIT112,4,1,Claudia Wilson,2022-05-20
ENG112,4,1,Claudia Wilson,2022-05-19
ENGWRIT112,4,1,Claudia Wilson,2022-05-09
ENGLWRIT112,5,1,Claudia Wilson,2022-04-29
ENGLWRIT112,4,1,Claudia Wilson,2022-04-24
ENG112,3,1,Claudia Wilson,2022-04-15
ENGLWRIT112,2,4,Claudia Wilson,2019-12-05
ENGWRIT112,3,4,Claudia Wilson,2018-12-29
MGMT260,3,5,Thomas Oconnor,2024-11-20
MGMT260,1,5,Thomas Oconnor,2024-07-23
MGMT260,2,5,Thomas Oconnor,2024-02-04
MGMT260,2,5,Thomas Oconnor,2023-11-15
MANAGEMENT260,2,5,Thomas Oconnor,2023-05-09
MGMT260,2,5,Thomas Oconnor,2022-10-28
MANAGEMENT260,2,5,Thomas Oconnor,2022-04-27
MGMT260,3,5,Thomas Oconnor,2021-12-06
MANAGEMENT260,2,5,Thomas Oconnor,2021-10-26
SOCIOL248,2,5,Nathan Meyers,2022-05-04
SOCIOL248,3,5,Nathan Meyers,2022-05-04
SOCIOL335,3,5,Nathan Meyers,2022-05-04
SOCIOL335,2,5,Nathan Meyers,2022-04-28
SOCIOL335,2,5,Nathan Meyers,2022-02-07
SOCIOL335,2,4,Nathan Meyers,2021-11-29
SOC302,3,1,Nathan Meyers,2020-06-28
SOCIOL329,3,4,Nathan Meyers,2017-12-14
301,2,5,Heidi Bailey,2023-11-09
301,1,4,Heidi Bailey,2023-09-08
301,1,5,Heidi Bailey,2023-06-29
301,2,5,Heidi Bailey,2023-06-12
301,3,5,Heidi Bailey,2023-06-11
301,2,3,Heidi Bailey,2023-05-20
301,3,1,Heidi Bailey,2023-05-02
301,3,1,Heidi Bailey,2023-05-02
ENGWRIT112,2,5,Ian Shaikh,2023-02-21
ENGWRIT112,2,5,Ian Shaikh,2022-12-06
ENGWRIT112,3,5,Ian Shaikh,2022-09-04
ENGLWRIT112,2,4,Ian Shaikh,2022-05-04
ENGLWRIT112,1,3,Ian Shaikh,2021-12-23
ENGWRIT112,2,4,Ian Shaikh,2021-11-23
ENGLISH354,2,4,Ian Shaikh,2020-05-07
CW112,5,1,Ian Shaikh,2018-12-11
CS325,3,4,Narges Mahyar,2022-11-09
CS325,5,1,Narges Mahyar,2022-04-14
CS325,3,1,Narges Mahyar,2020-01-02
CS325,3,5,Narges Mahyar,2019-12-17
CS325,3,5,Narges Mahyar,2019-12-17
CS325,1,1,Narges Mahyar,2019-12-16
CS325,5,1,Narges Mahyar,2019-10-26
CICS325,4,1,Narges Mahyar,2019-10-22
ENG112,1,5,Nana Prempeh,2024-05-08
ENG112,1,5,Nana Prempeh,2024-04-25
eng131,2,5,Nana Prempeh,2023-12-09
ENG112,4,1,Nana Prempeh,2023-04-19
eng131,4,1,Nana Prempeh,2023-02-05
eng131,4,1,Nana Prempeh,2022-12-19
eng131,5,1,Nana Prempeh,2022-12-08
ENG112,3,4,Nana Prempeh,2020-12-07
CICS305,2,5,Elena Kalodner-Martin,2022-12-08
ENGIN351,2,5,Elena Kalodner-Martin,2022-12-08
CICS305,2,5,Elena Kalodner-Martin,2022-12-08
CICS305,3,5,Elena Kalodner-Martin,2022-11-10
CICS305,3,5,Elena Kalodner-Martin,2022-05-03
CICS305,1,5,Elena Kalodner-Martin,2022-05-03
CICS305,3,5,Elena Kalodner-Martin,2022-04-21
CICS305,2,5,Elena Kalodner-Martin,2022-03-10
331,2,5,Chris Elliott,2022-05-04
MATH132,4,4,Chris Elliott,2021-05-07
132H,5,2,Chris Elliott,2021-01-14
MATH132,4,5,Chris Elliott,2020-08-24
MATH131H,3,4,Chris Elliott,2020-07-21
131H,4,4,Chris Elliott,2020-04-14
131H,4,3,Chris Elliott,2020-04-14
MATH131H,3,4,Chris Elliott,2020-01-03
GERMAN363,3,2,Kerstin Mueller Dembling,2023-12-15
GERMAN363,2,5,Kerstin Mueller Dembling,2023-11-03
GERMAN363,2,5,Kerstin Mueller Dembling,2021-12-22
GERMAN363,4,5,Kerstin Mueller Dembling,2021-12-08
GERMAN363,2,5,Kerstin Mueller Dembling,2019-05-14
GERMAN363,1,3,Kerstin Mueller Dembling,2019-03-28
GER363,1,5,Kerstin Mueller Dembling,2017-04-05
GERMAN363,1,5,Kerstin Mueller Dembling,2016-11-20
HIST101,5,3,John Olsen,2023-05-11
HIST101,4,1,John Olsen,2022-05-22
HIS101,3,2,John Olsen,2014-04-09
HIST297,3,2,John Olsen,2013-11-08
HIST297K,4,3,John Olsen,2010-12-11
HIST101,4,2,John Olsen,2009-11-20
HIST101,3,1,John Olsen,2009-11-18
HIST100,4,3,John Olsen,2008-10-13
ENGLISH-200,1,5,Joseph Mason,2024-02-02
ENGLISH-200,2,4,Joseph Mason,2023-12-15
ENG112,2,5,Joseph Mason,2023-10-09
